image_id,filename,relative_path,tract,category,super_category,super_category_id,class_name,class_id,width,height,aspect_ratio,file_size_kb,laplacian_var,mean_brightness,specular_ratio,quality_tag,phash,split
IMG_05814,9c4fff7c-8ea8-470a-8d92-6910361efc92.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/9c4fff7c-8ea8-470a-8d92-6910361efc92.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,621,529,1.174,206.28,268.65,90.88,7.455,High_Reflection,d49081874f1e7b3b,train
IMG_10040,133d77bd-6883-47ff-bf7d-df773b663031.jpg,upper-gi-tract/pathological-findings/esophagitis-a/133d77bd-6883-47ff-bf7d-df773b663031.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-a,7,1221,1011,1.208,679.03,46.01,136.86,0.224,Motion_Blur,801f5577156d42bd,train
IMG_05896,b1b1955a-353f-4301-888c-c951ec6c439a.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/b1b1955a-353f-4301-888c-c951ec6c439a.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,633,532,1.19,199.97,473.18,100.66,1.405,Good_Quality,95284d5bb6b65668,train
IMG_05160,8892f8e7-8f1c-4687-9beb-1a966c56f794.jpg,lower-gi-tract/quality-of-mucosal-views/impacted-stool/8892f8e7-8f1c-4687-9beb-1a966c56f794.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,impacted-stool,11,633,531,1.192,162.09,619.83,76.28,0.152,Good_Quality,b404d3935ed95a3c,train
IMG_06321,1bffc8b2-7b4c-4d29-8530-4dc6bd029b0c.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/1bffc8b2-7b4c-4d29-8530-4dc6bd029b0c.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,633,532,1.19,229.94,564.99,101.3,0.631,Good_Quality,d4211f5e5a2f32b2,train
IMG_00120,19af3533-615c-4238-a93d-085ef86aa6bc.jpg,lower-gi-tract/anatomical-landmarks/cecum/19af3533-615c-4238-a93d-085ef86aa6bc.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,633,531,1.192,202.27,346.12,108.98,0.224,Good_Quality,c0801f1b773f72e1,train
IMG_02406,f64f91d4-7db3-4f55-a32c-42fac9e8c171.jpg,lower-gi-tract/pathological-findings/polyps/f64f91d4-7db3-4f55-a32c-42fac9e8c171.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,1224,1012,1.209,143.4,153.29,112.05,0.122,Good_Quality,824a557956e75b92,train
IMG_03661,8c5965be-04ba-4d1a-8c4c-e234145043d9.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/8c5965be-04ba-4d1a-8c4c-e234145043d9.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,633,532,1.19,172.18,581.34,112.44,2.117,Good_Quality,d4c0d160072f3f3f,train
IMG_09487,8bd4f04f-bc91-4fe7-9aa9-9b6f177b37c6.jpg,upper-gi-tract/anatomical-landmarks/z-line/8bd4f04f-bc91-4fe7-9aa9-9b6f177b37c6.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1349,1071,1.26,746.99,82.0,120.78,0.351,Good_Quality,95de41f104434bdf,train
IMG_07677,7653338f-742c-4786-88ce-2fadf77d4966.jpg,upper-gi-tract/anatomical-landmarks/pylorus/7653338f-742c-4786-88ce-2fadf77d4966.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1221,1012,1.207,694.34,33.05,142.59,0.409,Motion_Blur,d03c0187573d7973,train
IMG_09617,adf14d7e-4447-4ec6-9a5f-0bd70b643fc2.jpg,upper-gi-tract/anatomical-landmarks/z-line/adf14d7e-4447-4ec6-9a5f-0bd70b643fc2.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1221,1011,1.208,735.45,105.1,146.39,6.522,High_Reflection,a19555f240c9c5ef,train
IMG_02864,649535c8-64ea-4873-aeca-9504b642aa40.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/649535c8-64ea-4873-aeca-9504b642aa40.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-2,19,628,529,1.187,185.5,134.34,99.37,1.205,Good_Quality,f5e40404559917ff,train
IMG_01734,512adbf9-95f8-478b-b637-95a190ce14b7.jpg,lower-gi-tract/pathological-findings/polyps/512adbf9-95f8-478b-b637-95a190ce14b7.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,421,547,0.77,27.6,161.39,111.29,0.26,Good_Quality,d11f5ee142f32a1c,train
IMG_00521,81171e87-21cb-4407-b4c1-3dfe840b1d5a.jpg,lower-gi-tract/anatomical-landmarks/cecum/81171e87-21cb-4407-b4c1-3dfe840b1d5a.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,631,547,1.154,279.59,617.23,118.38,0.165,Good_Quality,d5405b0b063d7b67,train
IMG_06950,bf6a6db9-5e04-432d-9857-8ff9f5ee862b.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/bf6a6db9-5e04-432d-9857-8ff9f5ee862b.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,618,548,1.128,218.98,228.49,100.82,0.093,Good_Quality,c0c0130d871fdefb,train
IMG_05686,7d7bb2a0-f015-4eee-95a2-6b8a4592119a.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/7d7bb2a0-f015-4eee-95a2-6b8a4592119a.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,623,531,1.173,209.76,497.04,106.85,0.345,Good_Quality,d491064f3b8f3a8b,train
IMG_07798,91e1985c-8dd9-4517-93c6-82887241e0c1.jpg,upper-gi-tract/anatomical-landmarks/pylorus/91e1985c-8dd9-4517-93c6-82887241e0c1.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1221,1012,1.207,867.0,376.6,141.94,3.985,Good_Quality,c03bd0ae05fd4ee1,train
IMG_05143,683f6960-1f6e-4568-8eb6-e6b6a9c61b91.jpg,lower-gi-tract/quality-of-mucosal-views/impacted-stool/683f6960-1f6e-4568-8eb6-e6b6a9c61b91.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,impacted-stool,11,633,530,1.194,142.57,539.45,68.03,2.13,Good_Quality,b594d5d556c34a0e,train
IMG_07606,6223fd16-1636-4242-9951-461e755f3f1e.jpg,upper-gi-tract/anatomical-landmarks/pylorus/6223fd16-1636-4242-9951-461e755f3f1e.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,699.08,80.64,97.98,0.27,Good_Quality,f06f009f00f64f9b,train
IMG_09328,62e2b356-ce05-4d35-8113-c1afb28f76a9.jpg,upper-gi-tract/anatomical-landmarks/z-line/62e2b356-ce05-4d35-8113-c1afb28f76a9.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1349,1071,1.26,660.43,32.85,106.34,0.336,Motion_Blur,c47701985b644feb,train
IMG_02898,7b54f6b4-3344-41ce-a7fd-47f4621780eb.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/7b54f6b4-3344-41ce-a7fd-47f4621780eb.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-2,19,623,530,1.175,193.62,187.15,102.85,5.901,High_Reflection,f52584f417f712d0,train
IMG_02651,e2ace210-c9ae-44c5-ba54-6f0e14bdab50.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/e2ace210-c9ae-44c5-ba54-6f0e14bdab50.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-1,17,572,531,1.077,190.42,170.51,94.27,1.42,Good_Quality,8ad55506558a55fb,train
IMG_00432,66c56474-2c89-4994-8dc5-75cf8afd689b.jpg,lower-gi-tract/anatomical-landmarks/cecum/66c56474-2c89-4994-8dc5-75cf8afd689b.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,635,548,1.159,249.18,365.38,106.29,0.101,Good_Quality,d4200fa3643d33fe,train
IMG_02460,77ead491-e72e-4caf-b0e2-7789640db02b.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-0-1/77ead491-e72e-4caf-b0e2-7789640db02b.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-0-1,16,635,548,1.159,217.04,244.8,114.24,0.017,Good_Quality,95225527502f5aef,train
IMG_09962,50219546-53ac-4927-95ea-f81245053521.jpg,upper-gi-tract/pathological-findings/barretts-short-segment/50219546-53ac-4927-95ea-f81245053521.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,barretts-short-segment,1,613,524,1.17,201.68,205.27,155.92,0.769,Good_Quality,914a152255ef5f33,train
IMG_03699,9f47d1a1-f135-4caf-9d27-20e8ab238265.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/9f47d1a1-f135-4caf-9d27-20e8ab238265.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,635,548,1.159,240.65,748.98,98.61,2.919,Good_Quality,c1a95555525b4af5,train
IMG_05748,8cc08f5b-6b60-4bcf-a15d-7290a8ebbb4d.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/8cc08f5b-6b60-4bcf-a15d-7290a8ebbb4d.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,622,529,1.176,234.8,374.29,107.99,0.617,Good_Quality,959661624e2f666e,train
IMG_03487,45b834f8-54de-4d25-a90b-10eeb7a96acf.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/45b834f8-54de-4d25-a90b-10eeb7a96acf.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,627,560,1.12,214.6,518.28,112.89,0.191,Good_Quality,858dd53d54e54e98,train
IMG_01205,6d0531ce-c5e8-4572-ad96-6c6426f55370.jpg,lower-gi-tract/anatomical-landmarks/retroflex-rectum/6d0531ce-c5e8-4572-ad96-6c6426f55370.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-rectum,14,623,530,1.175,168.06,265.09,100.12,0.166,Good_Quality,813cc6751bcf4bb0,train
IMG_09908,0ca3fdfe-1ab5-401c-a7f1-fb13f2586340.jpg,upper-gi-tract/pathological-findings/barretts/0ca3fdfe-1ab5-401c-a7f1-fb13f2586340.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,barretts,0,1221,1020,1.197,884.43,645.65,137.25,0.015,Good_Quality,857ad48a46b75b91,train
IMG_00868,d6d8f110-c069-4251-ad88-b1589194ee13.jpg,lower-gi-tract/anatomical-landmarks/cecum/d6d8f110-c069-4251-ad88-b1589194ee13.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,633,531,1.192,231.09,544.32,102.3,0.038,Good_Quality,d50047834e1f5f9b,train
IMG_02019,9580c55e-af74-4a22-9fa5-cdb3671717b6.jpg,lower-gi-tract/pathological-findings/polyps/9580c55e-af74-4a22-9fa5-cdb3671717b6.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,603,520,1.16,28.86,381.39,87.05,0.308,Good_Quality,96611667491bfae2,train
IMG_08418,4459548d-c5dc-402c-908e-4a46eb9e4d13.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/4459548d-c5dc-402c-908e-4a46eb9e4d13.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1221,1013,1.205,802.1,301.79,115.58,0.909,Good_Quality,f13b01bb442f17a3,train
IMG_06069,d5692d48-d1a1-4092-9033-d4ce6b89d8fa.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/d5692d48-d1a1-4092-9033-d4ce6b89d8fa.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,528,476,1.109,136.91,260.75,72.62,0.394,Good_Quality,d41f407e0f687f21,train
IMG_07035,d5c6ad60-57da-4b9a-a9bf-cd4d443068de.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/d5c6ad60-57da-4b9a-a9bf-cd4d443068de.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,633,531,1.192,219.12,543.99,101.52,1.669,Good_Quality,d08447135edb5a79,train
IMG_06051,d10e810d-a144-4f20-ac7f-f0b922dc23df.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/d10e810d-a144-4f20-ac7f-f0b922dc23df.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,633,532,1.19,201.72,528.23,95.28,0.384,Good_Quality,d43117c6523fd269,train
IMG_10299,bb420dba-6d27-4e5a-8bc3-4b48790753a6.jpg,upper-gi-tract/pathological-findings/esophagitis-a/bb420dba-6d27-4e5a-8bc3-4b48790753a6.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-a,7,1221,1012,1.207,691.73,45.83,141.78,2.193,Motion_Blur,a4af551414f6527e,train
IMG_05236,06479d4e-c26b-4035-a01b-3f1032a7b430.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/06479d4e-c26b-4035-a01b-3f1032a7b430.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,623,530,1.175,218.5,261.27,107.72,4.288,High_Reflection,d09c07671e687b6c,train
IMG_03388,2292c6c4-9110-4ef3-a7f2-a04708120dda.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/2292c6c4-9110-4ef3-a7f2-a04708120dda.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,633,532,1.19,161.07,605.59,98.12,0.191,Good_Quality,95225dc9996b8e66,train
IMG_05934,b9383e11-ba38-48c0-9b5b-18bc72be52c9.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/b9383e11-ba38-48c0-9b5b-18bc72be52c9.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,623,529,1.178,186.81,106.89,115.6,1.236,Good_Quality,c0b40c5a13bf3fd2,train
IMG_02937,93799964-5ced-42a2-9e51-1455e7e43d44.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/93799964-5ced-42a2-9e51-1455e7e43d44.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-2,19,629,530,1.187,211.43,181.3,109.34,2.838,Good_Quality,952455d556561ee3,train
IMG_07329,1e3776d5-9cef-4da4-8cf0-2359b997d691.jpg,upper-gi-tract/anatomical-landmarks/pylorus/1e3776d5-9cef-4da4-8cf0-2359b997d691.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1225,1013,1.209,810.33,64.5,142.76,0.113,Motion_Blur,d49e117b056666d9,train
IMG_10589,b8fdaf52-98dd-44f6-892b-ec6ff600871a.jpg,upper-gi-tract/pathological-findings/esophagitis-b-d/b8fdaf52-98dd-44f6-892b-ec6ff600871a.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-b-d,8,1349,1071,1.26,698.82,123.95,138.6,5.008,High_Reflection,f58750d600ef87d4,train
IMG_00074,0eb29c65-f36d-4f68-9125-f3b861b9fd0b.jpg,lower-gi-tract/anatomical-landmarks/cecum/0eb29c65-f36d-4f68-9125-f3b861b9fd0b.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,635,548,1.159,257.42,552.18,117.01,0.054,Good_Quality,d440552d163f4a7f,train
IMG_08160,f1b29098-2119-472b-94e2-b08d0157356f.jpg,upper-gi-tract/anatomical-landmarks/pylorus/f1b29098-2119-472b-94e2-b08d0157356f.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,686.55,117.23,116.82,0.896,Good_Quality,d03b016504b717ff,train
IMG_10036,126dab57-3c94-46ac-8f42-4242fd3b4387.jpg,upper-gi-tract/pathological-findings/esophagitis-a/126dab57-3c94-46ac-8f42-4242fd3b4387.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-a,7,1349,1071,1.26,716.41,62.38,144.63,0.014,Motion_Blur,d539c199413e46b7,train
IMG_06869,a88839a9-3fd0-47c3-8afc-6a9fa9c33f11.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/a88839a9-3fd0-47c3-8afc-6a9fa9c33f11.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,633,532,1.19,205.92,500.51,77.65,0.285,Good_Quality,fe1b05e8740fc2e1,train
IMG_04996,e7ac8802-7b5d-4414-9d18-5c94dad28f84.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/e7ac8802-7b5d-4414-9d18-5c94dad28f84.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,154.62,601.61,79.82,0.143,Good_Quality,f520d54bde32d898,train
IMG_04251,47994d13-1383-4d59-b4f8-71ad96b70bbd.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/47994d13-1383-4d59-b4f8-71ad96b70bbd.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,165.65,636.7,107.79,0.399,Good_Quality,d08907165d2f577a,train
IMG_06960,c138d8a5-c7b5-4ac0-85b5-8b302ec43a9d.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/c138d8a5-c7b5-4ac0-85b5-8b302ec43a9d.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,571,532,1.073,194.83,251.29,100.56,0.424,Good_Quality,843715344edf51cd,train
IMG_07443,39168203-15e6-46fa-9248-cd313f9c23cd.jpg,upper-gi-tract/anatomical-landmarks/pylorus/39168203-15e6-46fa-9248-cd313f9c23cd.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1221,1012,1.207,696.96,26.28,134.93,0.206,Motion_Blur,c53f11f414de139a,train
IMG_06971,c6f5603e-3423-4bca-a9e6-714388bbaa70.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/c6f5603e-3423-4bca-a9e6-714388bbaa70.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,624,530,1.177,246.05,412.84,104.71,1.709,Good_Quality,903e25cd59765ec4,train
IMG_10495,5f7c5c35-fe0c-4c11-a15a-323fecd048fb.jpg,upper-gi-tract/pathological-findings/esophagitis-b-d/5f7c5c35-fe0c-4c11-a15a-323fecd048fb.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-b-d,8,1221,1012,1.207,641.05,21.82,103.33,0.008,Motion_Blur,c00f11ff017f472e,train
IMG_02855,60ede3a1-bd13-43fe-9463-7fb822874e71.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/60ede3a1-bd13-43fe-9463-7fb822874e71.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-2,19,629,530,1.187,243.86,276.81,118.19,0.169,Good_Quality,f5c054011b7b16fb,train
IMG_00978,f72843ac-c646-4b73-90d6-ea830d38a57f.jpg,lower-gi-tract/anatomical-landmarks/cecum/f72843ac-c646-4b73-90d6-ea830d38a57f.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,635,548,1.159,248.38,539.23,109.75,0.336,Good_Quality,8522754b55cad8cf,train
IMG_09857,f22bf116-f366-4473-a5da-58f7ff9deaef.jpg,upper-gi-tract/anatomical-landmarks/z-line/f22bf116-f366-4473-a5da-58f7ff9deaef.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1225,1013,1.209,810.24,87.42,131.28,0.0,Good_Quality,a417d17f1476423d,train
IMG_05908,b369a246-6e85-4fb2-9f1f-2dfb84e689a3.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/b369a246-6e85-4fb2-9f1f-2dfb84e689a3.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,617,521,1.184,201.99,303.4,80.62,0.725,Good_Quality,c03f44e00d785ff3,train
IMG_04697,a35114e3-7b95-40ed-8cbc-a20dcf731c4e.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/a35114e3-7b95-40ed-8cbc-a20dcf731c4e.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,144.21,585.07,80.49,0.826,Good_Quality,e06005011f1fdf7f,train
IMG_00186,2b6ff87e-674f-4434-a6b9-4fa40571547e.jpg,lower-gi-tract/anatomical-landmarks/cecum/2b6ff87e-674f-4434-a6b9-4fa40571547e.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,633,531,1.192,196.83,575.03,102.97,0.385,Good_Quality,c2017f7a443f72b2,train
IMG_01390,f209ec7c-0a50-4cb8-a678-8092bb3a2a89.jpg,lower-gi-tract/anatomical-landmarks/retroflex-rectum/f209ec7c-0a50-4cb8-a678-8092bb3a2a89.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-rectum,14,623,530,1.175,220.76,285.43,113.39,1.198,Good_Quality,d13341c107ce7fb8,train
IMG_08269,1054e209-1585-49eb-8fca-48db9423821a.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/1054e209-1585-49eb-8fca-48db9423821a.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1221,1012,1.207,867.17,142.28,100.15,0.016,Good_Quality,916d149a59e5167b,train
IMG_09278,54409368-d603-4bde-a89b-34eb8da3a82d.jpg,upper-gi-tract/anatomical-landmarks/z-line/54409368-d603-4bde-a89b-34eb8da3a82d.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1349,1071,1.26,686.15,73.47,119.6,1.371,Motion_Blur,e01f00fe007f33f9,train
IMG_01440,07f2a0b9-b841-434b-9081-3a5455150cbf.jpg,lower-gi-tract/pathological-findings/polyps/07f2a0b9-b841-434b-9081-3a5455150cbf.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,1348,1070,1.26,134.78,147.87,116.78,0.401,Good_Quality,d07b056c41e81f9f,train
IMG_05530,5176158f-c87b-4a4b-80bf-b8c31c0ed4fe.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/5176158f-c87b-4a4b-80bf-b8c31c0ed4fe.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,633,532,1.19,212.31,518.14,102.02,0.171,Good_Quality,95255a5a63ee1a8e,train
IMG_07566,591a4b5e-b353-4c20-9f84-048a053a1eb2.jpg,upper-gi-tract/anatomical-landmarks/pylorus/591a4b5e-b353-4c20-9f84-048a053a1eb2.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1279,1023,1.25,666.79,33.45,121.92,0.026,Motion_Blur,f00f416700ff01ff,train
IMG_03718,a7bf1471-f4da-4074-9cbb-8a84237f5691.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/a7bf1471-f4da-4074-9cbb-8a84237f5691.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,635,547,1.161,236.83,729.4,106.55,0.197,Good_Quality,d183551753dd169c,train
IMG_01639,3887b40d-71a3-49b8-bc1a-cb0a619ade87.jpg,lower-gi-tract/pathological-findings/polyps/3887b40d-71a3-49b8-bc1a-cb0a619ade87.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,622,528,1.178,42.78,274.55,99.82,1.582,Good_Quality,9ff7080063156bf3,train
IMG_01728,4ff33ddc-0ca4-4310-8580-9f5d708419fa.jpg,lower-gi-tract/pathological-findings/polyps/4ff33ddc-0ca4-4310-8580-9f5d708419fa.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,622,530,1.174,25.91,291.39,67.08,0.199,Good_Quality,9f630825f72fd860,train
IMG_06373,2ae77eee-ec80-4b13-888b-296cf95e6ff6.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/2ae77eee-ec80-4b13-888b-296cf95e6ff6.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,635,547,1.161,239.8,539.79,103.67,0.45,Good_Quality,c181571755de1eb1,train
IMG_04966,def02eb2-09e6-4b76-9847-084d19c63837.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/def02eb2-09e6-4b76-9847-084d19c63837.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,153.11,581.4,95.18,0.168,Good_Quality,952641937ecc533e,train
IMG_07826,9958c101-4e0e-45e6-91f6-6dabdb80e5a0.jpg,upper-gi-tract/anatomical-landmarks/pylorus/9958c101-4e0e-45e6-91f6-6dabdb80e5a0.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,730.42,56.48,115.51,0.116,Motion_Blur,d1f1478f1879430f,train
IMG_00845,d153a964-471a-40a3-b717-d472b6a42165.jpg,lower-gi-tract/anatomical-landmarks/cecum/d153a964-471a-40a3-b717-d472b6a42165.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,628,530,1.185,233.81,252.15,114.28,0.39,Good_Quality,d4211e3370fe0bf1,train
IMG_05313,1cee88ff-fb76-4d21-b705-a3baa85da9f1.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/1cee88ff-fb76-4d21-b705-a3baa85da9f1.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,607,529,1.147,188.07,307.62,111.28,0.864,Good_Quality,953c54c557d65692,train
IMG_01266,9ae340b5-8456-42cb-8613-bc86ce5e4be5.jpg,lower-gi-tract/anatomical-landmarks/retroflex-rectum/9ae340b5-8456-42cb-8613-bc86ce5e4be5.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-rectum,14,613,530,1.157,190.26,200.67,93.23,0.73,Good_Quality,94bd4537d8790ec8,train
IMG_04209,3e561e1d-65cf-49eb-b2ad-18eefcdbd741.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/3e561e1d-65cf-49eb-b2ad-18eefcdbd741.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,531,1.192,149.74,605.73,77.04,0.149,Good_Quality,b508d7315b33469b,train
